a,b,n_nodes,steps,success
16,16,256,179,1
16,16,256,178,1
16,16,256,138,1
16,16,256,148,1
17,17,289,151,1
17,17,289,233,1
17,17,289,226,1
17,17,289,250,1
17,17,289,229,1
17,17,289,247,1
17,17,289,213,1
17,17,289,172,1
17,17,289,170,1
17,17,289,169,1
17,17,289,152,1
17,17,289,201,1
17,17,289,138,1
17,17,289,125,1
17,17,289,147,1
17,17,289,244,1
17,17,289,227,1
17,17,289,214,1
17,17,289,226,1
17,17,289,223,1
17,17,289,113,1
17,17,289,175,1
17,17,289,177,1
17,17,289,204,1
17,17,289,248,1
17,17,289,159,1
17,17,289,119,1
17,17,289,139,1
17,17,289,201,1
17,17,289,121,1
17,17,289,166,1
17,17,289,197,1
17,17,289,147,1
17,17,289,172,1
17,17,289,173,1
17,17,289,173,1
17,17,289,196,1
17,17,289,187,1
17,17,289,192,1
17,17,289,185,1
17,17,289,127,1
17,17,289,145,1
17,17,289,259,1
17,17,289,127,1
17,17,289,188,1
17,17,289,170,1
17,17,289,172,1
17,17,289,267,1
17,17,289,194,1
17,17,289,214,1
17,17,289,154,1
17,17,289,210,1
17,17,289,216,1
17,17,289,211,1
17,17,289,186,1
17,17,289,167,1
17,17,289,203,1
17,17,289,253,1
17,17,289,284,1
17,17,289,169,1
17,17,289,193,1
17,17,289,105,1
17,17,289,167,1
17,17,289,238,1
17,17,289,160,1
17,17,289,255,1
17,17,289,186,1
17,17,289,238,1
17,17,289,180,1
17,17,289,160,1
17,17,289,179,1
17,17,289,162,1
17,17,289,147,1
17,17,289,182,1
17,17,289,179,1
17,17,289,146,1
17,17,289,207,1
17,17,289,127,1
17,17,289,161,1
17,17,289,184,1
17,17,289,195,1
17,17,289,192,1
17,17,289,228,1
17,17,289,197,1
17,17,289,180,1
17,17,289,133,1
17,17,289,136,1
17,17,289,181,1
17,17,289,163,1
17,17,289,174,1
17,17,289,125,1
17,17,289,227,1
17,17,289,138,1
17,17,289,132,1
17,17,289,176,1
17,17,289,190,1
17,17,289,170,1
17,17,289,188,1
17,17,289,117,1
17,17,289,171,1
18,18,324,202,1
18,18,324,217,1
18,18,324,217,1
18,18,324,198,1
18,18,324,163,1
18,18,324,166,1
18,18,324,174,1
18,18,324,135,1
18,18,324,201,1
18,18,324,222,1
18,18,324,277,1
18,18,324,213,1
18,18,324,167,1
18,18,324,250,1
18,18,324,248,1
18,18,324,350,1
18,18,324,208,1
18,18,324,167,1
18,18,324,191,1
18,18,324,236,1
18,18,324,151,1
18,18,324,204,1
18,18,324,165,1
18,18,324,207,1
18,18,324,218,1
18,18,324,185,1
18,18,324,180,1
18,18,324,242,1
18,18,324,196,1
18,18,324,196,1
18,18,324,228,1
18,18,324,298,1
18,18,324,160,1
18,18,324,191,1
18,18,324,193,1
18,18,324,223,1
18,18,324,188,1
18,18,324,243,1
18,18,324,271,1
18,18,324,258,1
18,18,324,171,1
18,18,324,211,1
18,18,324,174,1
18,18,324,284,1
18,18,324,195,1
18,18,324,173,1
18,18,324,223,1
18,18,324,200,1
18,18,324,187,1
18,18,324,324,1
18,18,324,208,1
18,18,324,205,1
18,18,324,243,1
18,18,324,199,1
18,18,324,156,1
18,18,324,250,1
18,18,324,207,1
18,18,324,301,1
18,18,324,162,1
18,18,324,173,1
18,18,324,224,1
18,18,324,187,1
18,18,324,168,1
18,18,324,214,1
18,18,324,236,1
18,18,324,198,1
18,18,324,177,1
18,18,324,171,1
18,18,324,225,1
18,18,324,180,1
18,18,324,210,1
18,18,324,225,1
18,18,324,201,1
18,18,324,177,1
18,18,324,166,1
18,18,324,213,1
18,18,324,190,1
18,18,324,205,1
18,18,324,225,1
18,18,324,246,1
18,18,324,108,1
18,18,324,229,1
18,18,324,137,1
18,18,324,218,1
18,18,324,227,1
18,18,324,211,1
18,18,324,187,1
18,18,324,127,1
18,18,324,194,1
18,18,324,192,1
18,18,324,153,1
18,18,324,176,1
18,18,324,210,1
18,18,324,117,1
18,18,324,260,1
18,18,324,227,1
18,18,324,261,1
18,18,324,153,1
18,18,324,181,1
18,18,324,152,1
19,19,361,273,1
19,19,361,239,1
19,19,361,248,1
19,19,361,238,1
19,19,361,201,1
19,19,361,274,1
19,19,361,202,1
19,19,361,163,1
19,19,361,306,1
19,19,361,212,1
19,19,361,248,1
19,19,361,159,1
19,19,361,238,1
19,19,361,148,1
19,19,361,296,1
19,19,361,212,1
19,19,361,238,1
19,19,361,171,1
19,19,361,252,1
19,19,361,271,1
19,19,361,212,1
19,19,361,209,1
19,19,361,244,1
19,19,361,184,1
19,19,361,185,1
19,19,361,204,1
19,19,361,224,1
19,19,361,255,1
19,19,361,235,1
19,19,361,235,1
19,19,361,274,1
19,19,361,249,1
19,19,361,206,1
19,19,361,254,1
19,19,361,266,1
19,19,361,224,1
19,19,361,220,1
19,19,361,245,1
19,19,361,212,1
19,19,361,220,1
19,19,361,230,1
19,19,361,180,1
19,19,361,262,1
19,19,361,216,1
19,19,361,231,1
19,19,361,263,1
19,19,361,252,1
19,19,361,280,1
19,19,361,331,1
19,19,361,221,1
19,19,361,274,1
19,19,361,203,1
19,19,361,198,1
19,19,361,341,1
19,19,361,222,1
19,19,361,255,1
19,19,361,213,1
19,19,361,168,1
19,19,361,228,1
19,19,361,194,1
19,19,361,185,1
19,19,361,223,1
19,19,361,229,1
19,19,361,242,1
19,19,361,208,1
19,19,361,356,1
19,19,361,197,1
19,19,361,253,1
19,19,361,280,1
19,19,361,198,1
19,19,361,235,1
19,19,361,199,1
19,19,361,283,1
19,19,361,221,1
19,19,361,212,1
19,19,361,263,1
19,19,361,251,1
19,19,361,313,1
19,19,361,220,1
19,19,361,213,1
19,19,361,192,1
19,19,361,256,1
19,19,361,308,1
19,19,361,256,1
19,19,361,202,1
19,19,361,293,1
19,19,361,234,1
19,19,361,227,1
19,19,361,151,1
19,19,361,232,1
19,19,361,202,1
19,19,361,219,1
19,19,361,272,1
19,19,361,174,1
19,19,361,204,1
19,19,361,283,1
19,19,361,206,1
19,19,361,134,1
19,19,361,242,1
19,19,361,182,1
20,20,400,291,1
20,20,400,233,1
20,20,400,235,1
20,20,400,216,1
20,20,400,334,1
20,20,400,155,1
20,20,400,275,1
20,20,400,271,1
20,20,400,321,1
20,20,400,182,1
20,20,400,284,1
20,20,400,320,1
20,20,400,301,1
20,20,400,234,1
20,20,400,312,1
20,20,400,256,1
20,20,400,395,1
20,20,400,198,1
20,20,400,196,1
20,20,400,411,1
20,20,400,238,1
20,20,400,181,1
20,20,400,275,1
20,20,400,204,1
20,20,400,171,1
20,20,400,319,1
20,20,400,282,1
20,20,400,260,1
20,20,400,297,1
20,20,400,268,1
20,20,400,358,1
20,20,400,316,1
20,20,400,250,1
20,20,400,209,1
20,20,400,297,1
20,20,400,353,1
20,20,400,235,1
20,20,400,258,1
20,20,400,327,1
20,20,400,300,1
20,20,400,197,1
20,20,400,255,1
20,20,400,296,1
20,20,400,262,1
20,20,400,214,1
20,20,400,206,1
20,20,400,259,1
20,20,400,202,1
20,20,400,255,1
20,20,400,218,1
20,20,400,217,1
20,20,400,221,1
20,20,400,266,1
20,20,400,283,1
20,20,400,268,1
20,20,400,276,1
20,20,400,221,1
20,20,400,200,1
20,20,400,264,1
20,20,400,242,1
20,20,400,346,1
20,20,400,264,1
20,20,400,247,1
20,20,400,145,1
20,20,400,262,1
20,20,400,280,1
20,20,400,255,1
20,20,400,256,1
20,20,400,143,1
20,20,400,198,1
20,20,400,308,1
20,20,400,278,1
20,20,400,225,1
20,20,400,258,1
20,20,400,307,1
20,20,400,315,1
20,20,400,236,1
20,20,400,274,1
20,20,400,232,1
20,20,400,320,1
20,20,400,273,1
20,20,400,230,1
20,20,400,297,1
20,20,400,331,1
20,20,400,218,1
20,20,400,253,1
20,20,400,214,1
20,20,400,333,1
20,20,400,217,1
20,20,400,260,1
20,20,400,251,1
20,20,400,232,1
20,20,400,271,1
20,20,400,339,1
20,20,400,293,1
20,20,400,277,1
20,20,400,275,1
20,20,400,215,1
20,20,400,292,1
20,20,400,294,1
21,21,441,321,1
21,21,441,321,1
21,21,441,256,1
21,21,441,364,1
21,21,441,305,1
21,21,441,306,1
21,21,441,293,1
21,21,441,409,1
21,21,441,348,1
21,21,441,261,1
21,21,441,207,1
21,21,441,361,1
21,21,441,325,1
21,21,441,361,1
21,21,441,297,1
21,21,441,300,1
21,21,441,207,1
21,21,441,323,1
21,21,441,272,1
21,21,441,401,1
21,21,441,392,1
21,21,441,270,1
21,21,441,272,1
21,21,441,269,1
21,21,441,275,1
21,21,441,264,1
21,21,441,285,1
21,21,441,293,1
21,21,441,240,1
21,21,441,191,1
21,21,441,275,1
21,21,441,250,1
21,21,441,208,1
21,21,441,244,1
21,21,441,215,1
21,21,441,287,1
21,21,441,374,1
21,21,441,200,1
21,21,441,263,1
21,21,441,206,1
21,21,441,222,1
21,21,441,282,1
21,21,441,306,1
21,21,441,342,1
21,21,441,269,1
21,21,441,243,1
21,21,441,277,1
21,21,441,278,1
21,21,441,233,1
21,21,441,222,1
21,21,441,334,1
21,21,441,202,1
21,21,441,244,1
21,21,441,219,1
21,21,441,196,1
21,21,441,299,1
21,21,441,341,1
21,21,441,259,1
21,21,441,331,1
21,21,441,274,1
21,21,441,217,1
21,21,441,263,1
21,21,441,312,1
21,21,441,262,1
21,21,441,330,1
21,21,441,270,1
21,21,441,215,1
21,21,441,391,1
21,21,441,259,1
21,21,441,168,1
21,21,441,230,1
21,21,441,200,1
21,21,441,340,1
21,21,441,165,1
21,21,441,274,1
21,21,441,254,1
21,21,441,372,1
21,21,441,328,1
21,21,441,356,1
21,21,441,344,1
21,21,441,298,1
21,21,441,310,1
21,21,441,259,1
21,21,441,238,1
21,21,441,293,1
21,21,441,238,1
21,21,441,277,1
21,21,441,318,1
21,21,441,365,1
21,21,441,282,1
21,21,441,191,1
21,21,441,288,1
21,21,441,283,1
21,21,441,312,1
21,21,441,292,1
21,21,441,310,1
21,21,441,379,1
21,21,441,244,1
21,21,441,208,1
21,21,441,262,1
22,22,484,334,1
22,22,484,230,1
22,22,484,358,1
22,22,484,365,1
22,22,484,277,1
22,22,484,369,1
22,22,484,387,1
22,22,484,308,1
22,22,484,220,1
22,22,484,374,1
22,22,484,362,1
22,22,484,293,1
22,22,484,414,1
22,22,484,330,1
22,22,484,315,1
22,22,484,209,1
22,22,484,250,1
22,22,484,223,1
22,22,484,341,1
22,22,484,338,1
22,22,484,284,1
22,22,484,296,1
22,22,484,420,1
22,22,484,268,1
22,22,484,224,1
22,22,484,328,1
22,22,484,414,1
22,22,484,289,1
22,22,484,324,1
22,22,484,226,1
22,22,484,439,1
22,22,484,350,1
22,22,484,308,1
22,22,484,345,1
22,22,484,307,1
22,22,484,265,1
22,22,484,426,1
22,22,484,326,1
22,22,484,267,1
22,22,484,307,1
22,22,484,335,1
22,22,484,255,1
22,22,484,336,1
22,22,484,419,1
22,22,484,326,1
22,22,484,314,1
22,22,484,318,1
22,22,484,297,1
22,22,484,301,1
22,22,484,281,1
22,22,484,279,1
22,22,484,428,1
22,22,484,397,1
22,22,484,241,1
22,22,484,310,1
22,22,484,380,1
22,22,484,342,1
22,22,484,344,1
22,22,484,310,1
22,22,484,294,1
22,22,484,307,1
22,22,484,396,1
22,22,484,281,1
22,22,484,313,1
22,22,484,218,1
22,22,484,312,1
22,22,484,328,1
22,22,484,203,1
22,22,484,377,1
22,22,484,320,1
22,22,484,330,1
22,22,484,398,1
22,22,484,593,1
22,22,484,445,1
22,22,484,313,1
22,22,484,257,1
22,22,484,299,1
22,22,484,354,1
22,22,484,219,1
22,22,484,177,1
22,22,484,281,1
22,22,484,209,1
22,22,484,256,1
22,22,484,348,1
22,22,484,257,1
22,22,484,310,1
22,22,484,304,1
22,22,484,230,1
22,22,484,407,1
22,22,484,377,1
22,22,484,359,1
22,22,484,202,1
22,22,484,437,1
22,22,484,319,1
22,22,484,378,1
22,22,484,371,1
22,22,484,402,1
22,22,484,243,1
22,22,484,346,1
22,22,484,369,1
23,23,529,402,1
23,23,529,253,1
23,23,529,213,1
23,23,529,521,1
23,23,529,302,1
23,23,529,244,1
23,23,529,266,1
23,23,529,351,1
23,23,529,383,1
23,23,529,339,1
23,23,529,365,1
23,23,529,404,1
23,23,529,403,1
23,23,529,362,1
23,23,529,248,1
23,23,529,450,1
23,23,529,335,1
23,23,529,348,1
23,23,529,279,1
23,23,529,300,1
23,23,529,344,1
23,23,529,262,1
23,23,529,354,1
23,23,529,296,1
23,23,529,426,1
23,23,529,316,1
23,23,529,233,1
23,23,529,557,1
23,23,529,390,1
23,23,529,337,1
23,23,529,262,1
23,23,529,342,1
23,23,529,307,1
23,23,529,401,1
23,23,529,428,1
23,23,529,331,1
23,23,529,350,1
23,23,529,375,1
23,23,529,313,1
23,23,529,454,1
23,23,529,376,1
23,23,529,295,1
23,23,529,389,1
23,23,529,400,1
23,23,529,349,1
23,23,529,315,1
23,23,529,390,1
23,23,529,217,1
23,23,529,272,1
23,23,529,407,1
23,23,529,360,1
23,23,529,391,1
23,23,529,222,1
23,23,529,460,1
23,23,529,270,1
23,23,529,349,1
23,23,529,324,1
23,23,529,467,1
23,23,529,481,1
23,23,529,366,1
23,23,529,462,1
23,23,529,427,1
23,23,529,331,1
23,23,529,351,1
23,23,529,358,1
23,23,529,274,1
23,23,529,401,1
23,23,529,341,1
23,23,529,345,1
23,23,529,317,1
23,23,529,400,1
23,23,529,301,1
23,23,529,293,1
23,23,529,361,1
23,23,529,288,1
23,23,529,373,1
23,23,529,362,1
23,23,529,354,1
23,23,529,393,1
23,23,529,327,1
23,23,529,404,1
23,23,529,317,1
23,23,529,332,1
23,23,529,415,1
23,23,529,342,1
23,23,529,358,1
23,23,529,293,1
23,23,529,354,1
23,23,529,342,1
23,23,529,379,1
23,23,529,351,1
23,23,529,266,1
23,23,529,361,1
23,23,529,313,1
23,23,529,249,1
23,23,529,301,1
23,23,529,356,1
23,23,529,260,1
23,23,529,343,1
23,23,529,395,1
24,24,576,305,1
24,24,576,496,1
24,24,576,364,1
24,24,576,293,1
24,24,576,281,1
24,24,576,418,1
24,24,576,417,1
24,24,576,440,1
24,24,576,340,1
24,24,576,401,1
24,24,576,294,1
24,24,576,434,1
24,24,576,345,1
24,24,576,304,1
24,24,576,381,1
24,24,576,259,1
24,24,576,437,1
24,24,576,339,1
24,24,576,425,1
24,24,576,399,1
24,24,576,421,1
24,24,576,454,1
24,24,576,411,1
24,24,576,428,1
24,24,576,378,1
24,24,576,371,1
24,24,576,352,1
24,24,576,445,1
24,24,576,324,1
24,24,576,357,1
24,24,576,438,1
24,24,576,252,1
24,24,576,331,1
24,24,576,405,1
24,24,576,375,1
24,24,576,432,1
24,24,576,290,1
24,24,576,389,1
24,24,576,349,1
24,24,576,416,1
24,24,576,482,1
24,24,576,430,1
24,24,576,359,1
24,24,576,447,1
24,24,576,292,1
24,24,576,563,1
24,24,576,398,1
24,24,576,413,1
24,24,576,572,1
24,24,576,454,1
24,24,576,392,1
24,24,576,422,1
24,24,576,402,1
24,24,576,410,1
24,24,576,450,1
24,24,576,350,1
24,24,576,347,1
24,24,576,365,1
24,24,576,238,1
24,24,576,327,1
24,24,576,348,1
24,24,576,386,1
24,24,576,394,1
24,24,576,381,1
24,24,576,514,1
24,24,576,464,1
24,24,576,448,1
24,24,576,468,1
24,24,576,298,1
24,24,576,455,1
24,24,576,374,1
24,24,576,294,1
24,24,576,390,1
24,24,576,307,1
24,24,576,350,1
24,24,576,306,1
24,24,576,473,1
24,24,576,340,1
24,24,576,410,1
24,24,576,348,1
24,24,576,464,1
24,24,576,386,1
24,24,576,407,1
24,24,576,272,1
24,24,576,340,1
24,24,576,380,1
24,24,576,371,1
24,24,576,506,1
24,24,576,410,1
24,24,576,419,1
24,24,576,435,1
24,24,576,471,1
24,24,576,361,1
24,24,576,425,1
24,24,576,445,1
24,24,576,410,1
24,24,576,454,1
24,24,576,400,1
24,24,576,429,1
24,24,576,280,1
25,25,625,452,1
25,25,625,468,1
25,25,625,367,1
25,25,625,368,1
25,25,625,318,1
25,25,625,374,1
25,25,625,438,1
25,25,625,396,1
25,25,625,498,1
25,25,625,353,1
25,25,625,384,1
25,25,625,279,1
25,25,625,344,1
25,25,625,484,1
25,25,625,320,1
25,25,625,416,1
25,25,625,458,1
25,25,625,479,1
25,25,625,377,1
25,25,625,635,1
25,25,625,451,1
25,25,625,384,1
25,25,625,446,1
25,25,625,314,1
25,25,625,455,1
25,25,625,421,1
25,25,625,571,1
25,25,625,479,1
25,25,625,268,1
25,25,625,462,1
25,25,625,472,1
25,25,625,340,1
25,25,625,376,1
25,25,625,451,1
25,25,625,355,1
25,25,625,371,1
25,25,625,429,1
25,25,625,438,1
25,25,625,340,1
25,25,625,330,1
25,25,625,508,1
25,25,625,484,1
25,25,625,417,1
25,25,625,468,1
25,25,625,481,1
25,25,625,376,1
25,25,625,410,1
25,25,625,390,1
25,25,625,344,1
25,25,625,415,1
25,25,625,492,1
25,25,625,489,1
25,25,625,492,1
25,25,625,460,1
25,25,625,503,1
25,25,625,423,1
25,25,625,441,1
25,25,625,256,1
25,25,625,532,1
25,25,625,323,1
25,25,625,396,1
25,25,625,556,1
25,25,625,456,1
25,25,625,373,1
25,25,625,509,1
25,25,625,469,1
25,25,625,534,1
25,25,625,423,1
25,25,625,438,1
25,25,625,473,1
25,25,625,376,1
25,25,625,392,1
25,25,625,448,1
25,25,625,490,1
25,25,625,407,1
25,25,625,409,1
25,25,625,383,1
25,25,625,516,1
25,25,625,314,1
25,25,625,477,1
25,25,625,379,1
25,25,625,510,1
25,25,625,559,1
25,25,625,429,1
25,25,625,367,1
25,25,625,412,1
25,25,625,310,1
25,25,625,501,1
25,25,625,385,1
25,25,625,481,1
25,25,625,248,1
25,25,625,424,1
25,25,625,307,1
25,25,625,439,1
25,25,625,311,1
25,25,625,512,1
25,25,625,419,1
25,25,625,439,1
25,25,625,318,1
25,25,625,542,1
26,26,676,512,1
26,26,676,380,1
26,26,676,320,1
26,26,676,379,1
26,26,676,508,1
26,26,676,487,1
26,26,676,453,1
26,26,676,544,1
26,26,676,377,1
26,26,676,418,1
26,26,676,555,1
26,26,676,334,1
26,26,676,514,1
26,26,676,357,1
26,26,676,526,1
26,26,676,373,1
26,26,676,501,1
26,26,676,378,1
26,26,676,490,1
26,26,676,519,1
26,26,676,410,1
26,26,676,400,1
26,26,676,531,1
26,26,676,389,1
26,26,676,512,1
26,26,676,302,1
26,26,676,512,1
26,26,676,389,1
26,26,676,398,1
26,26,676,361,1
26,26,676,564,1
26,26,676,426,1
26,26,676,429,1
26,26,676,451,1
26,26,676,545,1
26,26,676,440,1
26,26,676,475,1
26,26,676,358,1
26,26,676,505,1
26,26,676,487,1
26,26,676,548,1
26,26,676,590,1
26,26,676,357,1
26,26,676,399,1
26,26,676,402,1
26,26,676,397,1
26,26,676,306,1
26,26,676,435,1
26,26,676,456,1
26,26,676,394,1
26,26,676,475,1
26,26,676,596,1
26,26,676,456,1
26,26,676,566,1
26,26,676,395,1
26,26,676,535,1
26,26,676,455,1
26,26,676,472,1
26,26,676,450,1
26,26,676,445,1
26,26,676,593,1
26,26,676,402,1
26,26,676,509,1
26,26,676,349,1
26,26,676,410,1
26,26,676,520,1
26,26,676,406,1
26,26,676,397,1
26,26,676,535,1
26,26,676,524,1
26,26,676,366,1
26,26,676,341,1
26,26,676,554,1
26,26,676,383,1
26,26,676,490,1
26,26,676,421,1
26,26,676,387,1
26,26,676,381,1
26,26,676,426,1
26,26,676,459,1
26,26,676,418,1
26,26,676,508,1
26,26,676,430,1
26,26,676,494,1
26,26,676,350,1
26,26,676,328,1
26,26,676,527,1
26,26,676,461,1
26,26,676,436,1
26,26,676,511,1
26,26,676,425,1
26,26,676,447,1
26,26,676,523,1
26,26,676,417,1
26,26,676,406,1
26,26,676,365,1
26,26,676,317,1
26,26,676,382,1
26,26,676,480,1
26,26,676,375,1
27,27,729,434,1
27,27,729,512,1
27,27,729,484,1
27,27,729,325,1
27,27,729,672,1
27,27,729,275,1
27,27,729,336,1
27,27,729,321,1
27,27,729,561,1
27,27,729,375,1
27,27,729,577,1
27,27,729,463,1
27,27,729,345,1
27,27,729,466,1
27,27,729,587,1
27,27,729,545,1
27,27,729,403,1
27,27,729,566,1
27,27,729,471,1
27,27,729,599,1
27,27,729,533,1
27,27,729,534,1
27,27,729,597,1
27,27,729,509,1
27,27,729,351,1
27,27,729,509,1
27,27,729,427,1
27,27,729,521,1
27,27,729,415,1
27,27,729,510,1
27,27,729,555,1
27,27,729,488,1
27,27,729,373,1
27,27,729,430,1
27,27,729,351,1
27,27,729,485,1
27,27,729,477,1
27,27,729,404,1
27,27,729,581,1
27,27,729,574,1
27,27,729,434,1
27,27,729,385,1
27,27,729,451,1
27,27,729,489,1
27,27,729,441,1
27,27,729,427,1
27,27,729,567,1
27,27,729,460,1
27,27,729,498,1
27,27,729,404,1
27,27,729,561,1
27,27,729,532,1
27,27,729,755,1
27,27,729,361,1
27,27,729,520,1
27,27,729,443,1
27,27,729,534,1
27,27,729,351,1
27,27,729,403,1
27,27,729,376,1
27,27,729,407,1
27,27,729,467,1
27,27,729,623,1
27,27,729,447,1
27,27,729,471,1
27,27,729,339,1
27,27,729,486,1
27,27,729,541,1
27,27,729,352,1
27,27,729,516,1
27,27,729,268,1
27,27,729,381,1
27,27,729,470,1
27,27,729,589,1
27,27,729,526,1
27,27,729,438,1
27,27,729,460,1
27,27,729,410,1
27,27,729,477,1
27,27,729,586,1
27,27,729,381,1
27,27,729,401,1
27,27,729,472,1
27,27,729,485,1
27,27,729,416,1
27,27,729,484,1
27,27,729,386,1
27,27,729,437,1
27,27,729,572,1
27,27,729,546,1
27,27,729,406,1
27,27,729,527,1
27,27,729,419,1
27,27,729,498,1
27,27,729,454,1
27,27,729,354,1
27,27,729,366,1
27,27,729,473,1
27,27,729,581,1
27,27,729,562,1
28,28,784,567,1
28,28,784,652,1
28,28,784,366,1
28,28,784,503,1
28,28,784,473,1
28,28,784,436,1
28,28,784,499,1
28,28,784,493,1
28,28,784,482,1
28,28,784,516,1
28,28,784,497,1
28,28,784,536,1
28,28,784,630,1
28,28,784,549,1
28,28,784,482,1
28,28,784,548,1
28,28,784,456,1
28,28,784,547,1
28,28,784,631,1
28,28,784,473,1
28,28,784,452,1
28,28,784,473,1
28,28,784,508,1
28,28,784,619,1
28,28,784,628,1
28,28,784,518,1
28,28,784,499,1
28,28,784,550,1
28,28,784,623,1
28,28,784,475,1
28,28,784,478,1
28,28,784,419,1
28,28,784,602,1
28,28,784,500,1
28,28,784,437,1
28,28,784,458,1
28,28,784,600,1
28,28,784,552,1
28,28,784,445,1
28,28,784,500,1
28,28,784,548,1
28,28,784,539,1
28,28,784,519,1
28,28,784,372,1
28,28,784,545,1
28,28,784,494,1
28,28,784,491,1
28,28,784,427,1
28,28,784,331,1
28,28,784,556,1
28,28,784,552,1
28,28,784,446,1
28,28,784,562,1
28,28,784,536,1
28,28,784,596,1
28,28,784,404,1
28,28,784,414,1
28,28,784,604,1
28,28,784,598,1
28,28,784,594,1
28,28,784,469,1
28,28,784,354,1
28,28,784,613,1
28,28,784,615,1
28,28,784,508,1
28,28,784,732,1
28,28,784,577,1
28,28,784,445,1
28,28,784,520,1
28,28,784,595,1
28,28,784,829,1
28,28,784,484,1
28,28,784,393,1
28,28,784,553,1
28,28,784,640,1
28,28,784,599,1
28,28,784,775,1
28,28,784,547,1
28,28,784,540,1
28,28,784,490,1
28,28,784,435,1
28,28,784,404,1
28,28,784,503,1
28,28,784,500,1
28,28,784,447,1
28,28,784,768,1
28,28,784,444,1
28,28,784,471,1
28,28,784,586,1
28,28,784,500,1
28,28,784,446,1
28,28,784,629,1
28,28,784,500,1
28,28,784,706,1
28,28,784,740,1
28,28,784,598,1
28,28,784,431,1
28,28,784,471,1
28,28,784,600,1
28,28,784,357,1
29,29,841,527,1
29,29,841,567,1
29,29,841,648,1
29,29,841,808,1
29,29,841,602,1
29,29,841,578,1
29,29,841,742,1
29,29,841,562,1
29,29,841,565,1
29,29,841,462,1
29,29,841,610,1
29,29,841,591,1
29,29,841,627,1
29,29,841,523,1
29,29,841,754,1
29,29,841,586,1
29,29,841,660,1
29,29,841,522,1
29,29,841,456,1
29,29,841,574,1
29,29,841,446,1
29,29,841,526,1
29,29,841,420,1
29,29,841,632,1
29,29,841,447,1
29,29,841,592,1
29,29,841,494,1
29,29,841,486,1
29,29,841,457,1
29,29,841,430,1
29,29,841,681,1
29,29,841,747,1
29,29,841,599,1
29,29,841,510,1
29,29,841,494,1
29,29,841,707,1
29,29,841,628,1
29,29,841,534,1
29,29,841,588,1
29,29,841,578,1
29,29,841,525,1
29,29,841,477,1
29,29,841,590,1
29,29,841,568,1
29,29,841,556,1
29,29,841,713,1
29,29,841,540,1
29,29,841,475,1
29,29,841,481,1
29,29,841,530,1
29,29,841,617,1
29,29,841,530,1
29,29,841,493,1
29,29,841,598,1
29,29,841,648,1
29,29,841,617,1
29,29,841,541,1
29,29,841,506,1
29,29,841,434,1
29,29,841,628,1
29,29,841,533,1
29,29,841,528,1
29,29,841,460,1
29,29,841,601,1
29,29,841,554,1
29,29,841,415,1
29,29,841,575,1
29,29,841,822,1
29,29,841,516,1
29,29,841,323,1
29,29,841,496,1
29,29,841,785,1
29,29,841,485,1
29,29,841,786,1
29,29,841,679,1
29,29,841,439,1
29,29,841,519,1
29,29,841,465,1
29,29,841,563,1
29,29,841,421,1
29,29,841,456,1
29,29,841,511,1
29,29,841,565,1
29,29,841,642,1
29,29,841,674,1
29,29,841,527,1
29,29,841,621,1
29,29,841,571,1
29,29,841,851,1
29,29,841,563,1
29,29,841,839,1
29,29,841,575,1
29,29,841,798,1
29,29,841,560,1
29,29,841,584,1
29,29,841,536,1
29,29,841,420,1
29,29,841,641,1
29,29,841,340,1
29,29,841,467,1
30,30,900,482,1
30,30,900,609,1
30,30,900,659,1
30,30,900,611,1
30,30,900,341,1
30,30,900,700,1
30,30,900,607,1
30,30,900,583,1
30,30,900,568,1
30,30,900,662,1
30,30,900,617,1
30,30,900,604,1
30,30,900,637,1
30,30,900,825,1
30,30,900,627,1
30,30,900,668,1
30,30,900,593,1
30,30,900,614,1
30,30,900,530,1
30,30,900,547,1
30,30,900,838,1
30,30,900,606,1
30,30,900,662,1
30,30,900,482,1
30,30,900,570,1
30,30,900,675,1
30,30,900,478,1
30,30,900,566,1
30,30,900,420,1
30,30,900,539,1
30,30,900,630,1
30,30,900,551,1
30,30,900,588,1
30,30,900,734,1
30,30,900,579,1
30,30,900,575,1
30,30,900,608,1
30,30,900,584,1
30,30,900,630,1
30,30,900,587,1
30,30,900,630,1
30,30,900,478,1
30,30,900,723,1
30,30,900,599,1
30,30,900,597,1
30,30,900,500,1
30,30,900,683,1
30,30,900,587,1
30,30,900,595,1
30,30,900,677,1
30,30,900,445,1
30,30,900,667,1
30,30,900,574,1
30,30,900,723,1
30,30,900,558,1
30,30,900,631,1
30,30,900,944,1
30,30,900,566,1
30,30,900,725,1
30,30,900,524,1
30,30,900,548,1
30,30,900,750,1
30,30,900,614,1
30,30,900,635,1
30,30,900,567,1
30,30,900,679,1
30,30,900,535,1
30,30,900,893,1
30,30,900,560,1
30,30,900,705,1
30,30,900,481,1
30,30,900,700,1
30,30,900,635,1
30,30,900,660,1
30,30,900,587,1
30,30,900,704,1
30,30,900,676,1
30,30,900,587,1
30,30,900,747,1
30,30,900,662,1
30,30,900,516,1
30,30,900,552,1
30,30,900,638,1
30,30,900,797,1
30,30,900,491,1
30,30,900,477,1
30,30,900,588,1
30,30,900,566,1
30,30,900,540,1
30,30,900,556,1
30,30,900,484,1
30,30,900,621,1
30,30,900,708,1
30,30,900,510,1
